NA18747	EAS	CHB	male
NA18748	EAS	CHB	male
NA18749	EAS	CHB	male
NA18757	EAS	CHB	male
NA18853	AFR	YRI	male
NA18856	AFR	YRI	male
NA18858	AFR	YRI	female
NA18861	AFR	YRI	female
NA18864	AFR	YRI	female
NA18865	AFR	YRI	male
NA18867	AFR	YRI	female
NA18868	AFR	YRI	male
NA18870	AFR	YRI	female
NA18871	AFR	YRI	male
NA18873	AFR	YRI	female
NA18874	AFR	YRI	male
NA18876	AFR	YRI	female
NA18877	AFR	YRI	male
NA18878	AFR	YRI	female
NA18879	AFR	YRI	male
NA18881	AFR	YRI	female
NA18907	AFR	YRI	female
NA18908	AFR	YRI	male
NA18909	AFR	YRI	female
NA18910	AFR	YRI	male
NA18912	AFR	YRI	female
NA18915	AFR	YRI	male
NA18916	AFR	YRI	female
NA18917	AFR	YRI	male
NA18923	AFR	YRI	male
NA18924	AFR	YRI	female
NA18933	AFR	YRI	female
NA18934	AFR	YRI	male
NA18939	EAS	JPT	female
NA18940	EAS	JPT	male
NA18941	EAS	JPT	female
NA18942	EAS	JPT	female
NA18943	EAS	JPT	male
NA18944	EAS	JPT	male
NA18945	EAS	JPT	male
NA18946	EAS	JPT	female
NA18947	EAS	JPT	female
NA18948	EAS	JPT	male
NA18949	EAS	JPT	female
NA18950	EAS	JPT	female
NA18951	EAS	JPT	female
NA18952	EAS	JPT	male
NA18953	EAS	JPT	male
NA18954	EAS	JPT	female
NA18956	EAS	JPT	female
NA18957	EAS	JPT	female
NA18959	EAS	JPT	male
NA18960	EAS	JPT	male
NA18961	EAS	JPT	male
NA18962	EAS	JPT	male
NA18963	EAS	JPT	female
NA18964	EAS	JPT	female
NA18965	EAS	JPT	male
NA18966	EAS	JPT	male
NA18967	EAS	JPT	male
NA18968	EAS	JPT	female
NA18969	EAS	JPT	female
NA18970	EAS	JPT	male
NA18971	EAS	JPT	male
NA18972	EAS	JPT	female
NA18973	EAS	JPT	female
NA18974	EAS	JPT	male
NA18975	EAS	JPT	female
NA18976	EAS	JPT	female
NA18977	EAS	JPT	male
NA18978	EAS	JPT	female
NA18979	EAS	JPT	female
NA18980	EAS	JPT	female
NA18981	EAS	JPT	female
NA18982	EAS	JPT	male
NA18983	EAS	JPT	male
NA18984	EAS	JPT	male
NA18985	EAS	JPT	male
NA18986	EAS	JPT	male
NA18987	EAS	JPT	female
NA18988	EAS	JPT	male
NA18989	EAS	JPT	male
NA18990	EAS	JPT	male
NA18991	EAS	JPT	female
NA18992	EAS	JPT	female
NA18993	EAS	JPT	female
NA18994	EAS	JPT	male
NA18995	EAS	JPT	male
NA18997	EAS	JPT	female
NA18998	EAS	JPT	female
NA18999	EAS	JPT	female
NA19000	EAS	JPT	male
NA19001	EAS	JPT	female
NA19002	EAS	JPT	female
NA19003	EAS	JPT	female
NA19004	EAS	JPT	male
NA19005	EAS	JPT	male
NA19006	EAS	JPT	male
NA19007	EAS	JPT	male
NA19009	EAS	JPT	male
NA19010	EAS	JPT	female
NA19011	EAS	JPT	female
NA19012	EAS	JPT	male
NA19017	AFR	LWK	female
NA19019	AFR	LWK	female
NA19020	AFR	LWK	male
NA19023	AFR	LWK	female
NA19024	AFR	LWK	female
NA19025	AFR	LWK	male
NA19026	AFR	LWK	male
NA19027	AFR	LWK	male
NA19028	AFR	LWK	male
NA19030	AFR	LWK	female
NA19031	AFR	LWK	male
NA19035	AFR	LWK	male
NA19036	AFR	LWK	female
NA19037	AFR	LWK	female
NA19038	AFR	LWK	female
NA19041	AFR	LWK	male
NA19042	AFR	LWK	female
NA19043	AFR	LWK	male
NA19054	EAS	JPT	female
NA19055	EAS	JPT	male
NA19056	EAS	JPT	male
NA19057	EAS	JPT	female
NA19058	EAS	JPT	male
NA19059	EAS	JPT	female
NA19060	EAS	JPT	male
NA19062	EAS	JPT	male
NA19063	EAS	JPT	male
NA19064	EAS	JPT	female
NA19065	EAS	JPT	female
NA19066	EAS	JPT	male
NA19067	EAS	JPT	male
NA19068	EAS	JPT	male
NA19070	EAS	JPT	male
NA19072	EAS	JPT	male
NA19074	EAS	JPT	female
NA19075	EAS	JPT	male
NA19076	EAS	JPT	male
NA19077	EAS	JPT	female
NA19078	EAS	JPT	female
NA19079	EAS	JPT	male
NA19080	EAS	JPT	female
NA19081	EAS	JPT	female
NA19082	EAS	JPT	male
NA19083	EAS	JPT	male
NA19084	EAS	JPT	female
NA19085	EAS	JPT	male
NA19086	EAS	JPT	male
NA19087	EAS	JPT	female
NA19088	EAS	JPT	male
NA19089	EAS	JPT	male
NA19090	EAS	JPT	female
NA19091	EAS	JPT	male
NA19092	AFR	YRI	male
NA19093	AFR	YRI	female
NA19095	AFR	YRI	female
NA19096	AFR	YRI	male
NA19098	AFR	YRI	male
NA19099	AFR	YRI	female
NA19102	AFR	YRI	female
NA19107	AFR	YRI	male
NA19108	AFR	YRI	female
NA19113	AFR	YRI	male
NA19114	AFR	YRI	female
NA19116	AFR	YRI	female
NA19117	AFR	YRI	male
NA19118	AFR	YRI	female
NA19119	AFR	YRI	male
NA19121	AFR	YRI	male
NA19129	AFR	YRI	female
NA19130	AFR	YRI	male
NA19131	AFR	YRI	female
NA19137	AFR	YRI	female
NA19138	AFR	YRI	male
NA19141	AFR	YRI	male
NA19143	AFR	YRI	female
NA19144	AFR	YRI	male
NA19146	AFR	YRI	male
NA19147	AFR	YRI	female
NA19149	AFR	YRI	female
NA19152	AFR	YRI	female
NA19153	AFR	YRI	male
NA19159	AFR	YRI	female
NA19160	AFR	YRI	male
NA19171	AFR	YRI	male
NA19172	AFR	YRI	female
NA19175	AFR	YRI	male
NA19184	AFR	YRI	male
NA19185	AFR	YRI	female
NA19189	AFR	YRI	male
NA19190	AFR	YRI	female
NA19197	AFR	YRI	female
NA19198	AFR	YRI	male
NA19200	AFR	YRI	male
NA19201	AFR	YRI	female
NA19204	AFR	YRI	female
NA19206	AFR	YRI	female
NA19207	AFR	YRI	male
NA19209	AFR	YRI	female
NA19210	AFR	YRI	male
NA19213	AFR	YRI	male
NA19214	AFR	YRI	female
NA19222	AFR	YRI	female
NA19223	AFR	YRI	male
NA19225	AFR	YRI	female
NA19235	AFR	YRI	female
NA19236	AFR	YRI	male
NA19238	AFR	YRI	female
NA19239	AFR	YRI	male
NA19247	AFR	YRI	female
NA19248	AFR	YRI	male
NA19256	AFR	YRI	male
NA19257	AFR	YRI	female
NA19307	AFR	LWK	male
NA19308	AFR	LWK	male
NA19309	AFR	LWK	male
NA19310	AFR	LWK	female
NA19312	AFR	LWK	male
NA19314	AFR	LWK	female
NA19315	AFR	LWK	female
NA19316	AFR	LWK	female
NA19317	AFR	LWK	male
NA19318	AFR	LWK	male
NA19319	AFR	LWK	male
NA19320	AFR	LWK	female
NA19321	AFR	LWK	female
NA19323	AFR	LWK	female
NA19324	AFR	LWK	female
NA19327	AFR	LWK	female
NA19328	AFR	LWK	female
NA19331	AFR	LWK	male
NA19332	AFR	LWK	female
NA19334	AFR	LWK	male
NA19338	AFR	LWK	female
NA19346	AFR	LWK	male
NA19347	AFR	LWK	male
NA19350	AFR	LWK	male
NA19351	AFR	LWK	female
NA19355	AFR	LWK	female
NA19360	AFR	LWK	male
NA19372	AFR	LWK	male
NA19374	AFR	LWK	male
NA19375	AFR	LWK	male
NA19376	AFR	LWK	male
NA19377	AFR	LWK	female
NA19378	AFR	LWK	female
NA19379	AFR	LWK	female
NA19380	AFR	LWK	male
NA19383	AFR	LWK	male
NA19384	AFR	LWK	male
NA19385	AFR	LWK	male
NA19390	AFR	LWK	female
NA19391	AFR	LWK	female
NA19393	AFR	LWK	male
NA19394	AFR	LWK	male
NA19395	AFR	LWK	female
NA19397	AFR	LWK	male
NA19399	AFR	LWK	female
NA19401	AFR	LWK	female
NA19403	AFR	LWK	female
NA19404	AFR	LWK	female
NA19428	AFR	LWK	male
NA19429	AFR	LWK	male
NA19430	AFR	LWK	male
NA19431	AFR	LWK	female
NA19434	AFR	LWK	female
NA19435	AFR	LWK	female
NA19436	AFR	LWK	female
NA19437	AFR	LWK	female
NA19438	AFR	LWK	female
NA19439	AFR	LWK	female
NA19440	AFR	LWK	female
NA19443	AFR	LWK	male
NA19445	AFR	LWK	female
NA19446	AFR	LWK	female
NA19448	AFR	LWK	male
NA19449	AFR	LWK	female
NA19451	AFR	LWK	male
NA19452	AFR	LWK	male
NA19454	AFR	LWK	male
NA19455	AFR	LWK	male
NA19456	AFR	LWK	female
NA19457	AFR	LWK	female
NA19461	AFR	LWK	male
NA19462	AFR	LWK	female
NA19463	AFR	LWK	female
NA19466	AFR	LWK	male
NA19467	AFR	LWK	female
NA19468	AFR	LWK	female
NA19471	AFR	LWK	female
NA19472	AFR	LWK	female
NA19473	AFR	LWK	female
NA19474	AFR	LWK	female
NA19475	AFR	LWK	female
NA19625	AFR	ASW	female
NA19648	AMR	MXL	female
NA19649	AMR	MXL	male
NA19651	AMR	MXL	female
NA19652	AMR	MXL	male
NA19654	AMR	MXL	female
NA19655	AMR	MXL	male
NA19657	AMR	MXL	female
NA19658	AMR	MXL	male
NA19661	AMR	MXL	male
NA19663	AMR	MXL	female
NA19664	AMR	MXL	male
NA19669	AMR	MXL	female
NA19670	AMR	MXL	male
NA19676	AMR	MXL	male
NA19678	AMR	MXL	female
NA19679	AMR	MXL	male
NA19681	AMR	MXL	female
NA19682	AMR	MXL	male
NA19684	AMR	MXL	female
NA19700	AFR	ASW	male
NA19701	AFR	ASW	female
NA19703	AFR	ASW	male
NA19704	AFR	ASW	female
NA19707	AFR	ASW	female
NA19711	AFR	ASW	male
NA19712	AFR	ASW	female
NA19713	AFR	ASW	female
NA19716	AMR	MXL	female
NA19717	AMR	MXL	male
NA19719	AMR	MXL	female
NA19720	AMR	MXL	male
NA19722	AMR	MXL	female
NA19723	AMR	MXL	male
NA19725	AMR	MXL	female
NA19726	AMR	MXL	male
NA19728	AMR	MXL	female
NA19729	AMR	MXL	male
NA19731	AMR	MXL	female
NA19732	AMR	MXL	male
NA19734	AMR	MXL	female
NA19735	AMR	MXL	male
NA19740	AMR	MXL	female
NA19741	AMR	MXL	male
NA19746	AMR	MXL	female
NA19747	AMR	MXL	male
NA19749	AMR	MXL	female
NA19750	AMR	MXL	male
NA19752	AMR	MXL	female
NA19755	AMR	MXL	female
NA19756	AMR	MXL	male
NA19758	AMR	MXL	female
NA19759	AMR	MXL	male
NA19761	AMR	MXL	female
NA19762	AMR	MXL	male
NA19764	AMR	MXL	female
NA19770	AMR	MXL	female
NA19771	AMR	MXL	male
NA19773	AMR	MXL	female
NA19774	AMR	MXL	male
NA19776	AMR	MXL	female
NA19777	AMR	MXL	male
NA19779	AMR	MXL	female
NA19780	AMR	MXL	male
NA19782	AMR	MXL	female
NA19783	AMR	MXL	male
NA19785	AMR	MXL	female
NA19786	AMR	MXL	male
NA19788	AMR	MXL	female
NA19789	AMR	MXL	male
NA19792	AMR	MXL	male
NA19794	AMR	MXL	female
NA19795	AMR	MXL	male
NA19818	AFR	ASW	male
NA19819	AFR	ASW	female
NA19834	AFR	ASW	male
NA19835	AFR	ASW	female
NA19900	AFR	ASW	male
NA19901	AFR	ASW	female
NA19904	AFR	ASW	male
NA19908	AFR	ASW	male
NA19909	AFR	ASW	female
NA19913	AFR	ASW	female
NA19914	AFR	ASW	female
NA19916	AFR	ASW	male
NA19917	AFR	ASW	female
NA19920	AFR	ASW	male
NA19921	AFR	ASW	female
NA19922	AFR	ASW	male
NA19923	AFR	ASW	female
NA19982	AFR	ASW	male
NA19984	AFR	ASW	male
NA20126	AFR	ASW	male
NA20127	AFR	ASW	female
NA20274	AFR	ASW	female
NA20276	AFR	ASW	female
NA20278	AFR	ASW	male
NA20281	AFR	ASW	male
NA20282	AFR	ASW	female
NA20287	AFR	ASW	female
NA20289	AFR	ASW	female
NA20291	AFR	ASW	male
NA20294	AFR	ASW	female
NA20296	AFR	ASW	female
NA20298	AFR	ASW	male
NA20299	AFR	ASW	female
NA20314	AFR	ASW	female
NA20317	AFR	ASW	female
NA20318	AFR	ASW	male
NA20320	AFR	ASW	female
NA20321	AFR	ASW	female
NA20332	AFR	ASW	female
NA20334	AFR	ASW	female
NA20339	AFR	ASW	female
NA20340	AFR	ASW	male
NA20342	AFR	ASW	male
NA20346	AFR	ASW	male
NA20348	AFR	ASW	male
NA20351	AFR	ASW	male
NA20355	AFR	ASW	female
NA20356	AFR	ASW	male
NA20357	AFR	ASW	female
NA20359	AFR	ASW	female
NA20362	AFR	ASW	male
NA20412	AFR	ASW	female
NA20502	EUR	TSI	female
NA20503	EUR	TSI	female
NA20504	EUR	TSI	female
NA20505	EUR	TSI	female
NA20506	EUR	TSI	female
NA20507	EUR	TSI	female
NA20508	EUR	TSI	female
NA20509	EUR	TSI	male
NA20510	EUR	TSI	male
NA20511	EUR	TSI	male
NA20512	EUR	TSI	male
NA20513	EUR	TSI	male
NA20514	EUR	TSI	female
NA20515	EUR	TSI	male
NA20516	EUR	TSI	male
NA20517	EUR	TSI	female
NA20518	EUR	TSI	male
NA20519	EUR	TSI	male
NA20520	EUR	TSI	male
NA20521	EUR	TSI	male
NA20522	EUR	TSI	female
NA20524	EUR	TSI	male
NA20525	EUR	TSI	male
NA20527	EUR	TSI	male
NA20528	EUR	TSI	male
NA20529	EUR	TSI	female
NA20530	EUR	TSI	female
NA20531	EUR	TSI	female
NA20532	EUR	TSI	male
NA20533	EUR	TSI	female
NA20534	EUR	TSI	male
NA20535	EUR	TSI	female
NA20536	EUR	TSI	male
NA20538	EUR	TSI	male
NA20539	EUR	TSI	male
NA20540	EUR	TSI	female
NA20541	EUR	TSI	female
NA20542	EUR	TSI	female
NA20543	EUR	TSI	male
NA20544	EUR	TSI	male
NA20581	EUR	TSI	male
NA20582	EUR	TSI	female
NA20585	EUR	TSI	female
NA20586	EUR	TSI	male
NA20587	EUR	TSI	female
NA20588	EUR	TSI	male
NA20589	EUR	TSI	female
NA20752	EUR	TSI	male
NA20753	EUR	TSI	female
NA20754	EUR	TSI	male
NA20755	EUR	TSI	male
NA20756	EUR	TSI	female
NA20757	EUR	TSI	female
NA20758	EUR	TSI	male
NA20759	EUR	TSI	male
NA20760	EUR	TSI	female
NA20761	EUR	TSI	female
NA20762	EUR	TSI	male
NA20763	EUR	TSI	male
NA20764	EUR	TSI	female
NA20765	EUR	TSI	male
NA20766	EUR	TSI	female
NA20767	EUR	TSI	male
NA20768	EUR	TSI	female
NA20769	EUR	TSI	female
NA20770	EUR	TSI	male
NA20771	EUR	TSI	female
NA20772	EUR	TSI	female
NA20773	EUR	TSI	female
NA20774	EUR	TSI	female
NA20775	EUR	TSI	female
NA20778	EUR	TSI	male
NA20783	EUR	TSI	male
NA20785	EUR	TSI	male
NA20786	EUR	TSI	female
NA20787	EUR	TSI	male
NA20790	EUR	TSI	female
NA20792	EUR	TSI	male
NA20795	EUR	TSI	female
NA20796	EUR	TSI	male
NA20797	EUR	TSI	female
NA20798	EUR	TSI	male
NA20799	EUR	TSI	female
NA20800	EUR	TSI	female
NA20801	EUR	TSI	male
NA20802	EUR	TSI	female
NA20803	EUR	TSI	male
NA20804	EUR	TSI	female
NA20805	EUR	TSI	male
NA20806	EUR	TSI	male
NA20807	EUR	TSI	female
NA20808	EUR	TSI	female
NA20809	EUR	TSI	male
NA20810	EUR	TSI	male
NA20811	EUR	TSI	male
NA20812	EUR	TSI	male
NA20813	EUR	TSI	female
NA20814	EUR	TSI	male
NA20815	EUR	TSI	male
NA20818	EUR	TSI	female
NA20819	EUR	TSI	female
NA20821	EUR	TSI	female
NA20822	EUR	TSI	female
NA20826	EUR	TSI	female
NA20827	EUR	TSI	male
NA20828	EUR	TSI	female
NA20832	EUR	TSI	female
NA20845	SAS	GIH	male
NA20846	SAS	GIH	male
NA20847	SAS	GIH	female
NA20849	SAS	GIH	female
NA20850	SAS	GIH	male
NA20851	SAS	GIH	female
NA20852	SAS	GIH	male
NA20853	SAS	GIH	female
NA20854	SAS	GIH	female
NA20856	SAS	GIH	female
NA20858	SAS	GIH	male
NA20859	SAS	GIH	female
NA20861	SAS	GIH	male
NA20862	SAS	GIH	female
NA20863	SAS	GIH	male
NA20864	SAS	GIH	male
NA20866	SAS	GIH	male
NA20867	SAS	GIH	male
NA20868	SAS	GIH	female
NA20869	SAS	GIH	female
NA20870	SAS	GIH	male
NA20872	SAS	GIH	female
NA20874	SAS	GIH	female
NA20875	SAS	GIH	female
NA20876	SAS	GIH	female
NA20877	SAS	GIH	female
NA20878	SAS	GIH	female
NA20881	SAS	GIH	female
NA20882	SAS	GIH	female
NA20884	SAS	GIH	male
NA20885	SAS	GIH	male
NA20886	SAS	GIH	female
NA20887	SAS	GIH	male
NA20888	SAS	GIH	female
NA20889	SAS	GIH	male
NA20890	SAS	GIH	male
NA20891	SAS	GIH	male
NA20892	SAS	GIH	female
NA20894	SAS	GIH	female
NA20895	SAS	GIH	male
NA20896	SAS	GIH	female
NA20897	SAS	GIH	male
NA20899	SAS	GIH	female
NA20900	SAS	GIH	female
NA20901	SAS	GIH	male
NA20902	SAS	GIH	female
NA20903	SAS	GIH	male
NA20904	SAS	GIH	male
NA20905	SAS	GIH	male
NA20906	SAS	GIH	female
NA20908	SAS	GIH	female
NA20910	SAS	GIH	female
NA20911	SAS	GIH	male
NA21086	SAS	GIH	female
NA21087	SAS	GIH	male
NA21088	SAS	GIH	female
NA21089	SAS	GIH	female
NA21090	SAS	GIH	male
NA21091	SAS	GIH	male
NA21092	SAS	GIH	male
NA21093	SAS	GIH	male
NA21094	SAS	GIH	male
NA21095	SAS	GIH	male
NA21097	SAS	GIH	female
NA21098	SAS	GIH	male
NA21099	SAS	GIH	male
NA21100	SAS	GIH	male
NA21101	SAS	GIH	female
NA21102	SAS	GIH	female
NA21103	SAS	GIH	female
NA21104	SAS	GIH	male
NA21105	SAS	GIH	male
NA21106	SAS	GIH	female
NA21107	SAS	GIH	male
NA21108	SAS	GIH	female
NA21109	SAS	GIH	male
NA21110	SAS	GIH	female
NA21111	SAS	GIH	male
NA21112	SAS	GIH	male
NA21113	SAS	GIH	male
NA21114	SAS	GIH	male
NA21115	SAS	GIH	male
NA21116	SAS	GIH	male
NA21117	SAS	GIH	male
NA21118	SAS	GIH	male
NA21119	SAS	GIH	male
NA21120	SAS	GIH	female
NA21122	SAS	GIH	female
NA21123	SAS	GIH	male
NA21124	SAS	GIH	male
NA21125	SAS	GIH	female
NA21126	SAS	GIH	male
NA21127	SAS	GIH	male
NA21128	SAS	GIH	male
NA21129	SAS	GIH	male
NA21130	SAS	GIH	male
NA21133	SAS	GIH	male
NA21135	SAS	GIH	male
NA21137	SAS	GIH	female
NA21141	SAS	GIH	female
NA21142	SAS	GIH	female
NA21143	SAS	GIH	female
NA21144	SAS	GIH	female
